record_kind	direction	consumer_module	consumer_path	consumer_scope	consumer_wave	target_wave	target_owner	relation	edge_kind	source_declaration	targets	witness	details
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Insertion.ScheduleExecution	NumStability/Algorithms/Summation/Insertion/ScheduleExecution.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.insertionScheduleAfter_leaves_perm	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Insertion.ScheduleExecution	NumStability/Algorithms/Summation/Insertion/ScheduleExecution.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.insertionScheduleAfter_values	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.fl_add		signature_target_count=1;body_target_count=2
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Insertion.ScheduleExecution	NumStability/Algorithms/Summation/Insertion/ScheduleExecution.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.insertionScheduleLeaves	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Insertion.ScheduleExecution	NumStability/Algorithms/Summation/Insertion/ScheduleExecution.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.insertionScheduleStep	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.fl_add		signature_target_count=1;body_target_count=2
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Insertion.ScheduleExecution	NumStability/Algorithms/Summation/Insertion/ScheduleExecution.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.insertionScheduleStep_contract	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.fl_add		signature_target_count=1;body_target_count=2
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Insertion.ScheduleExecution	NumStability/Algorithms/Summation/Insertion/ScheduleExecution.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.insertionScheduleStep_leaves_perm	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.fl_add		signature_target_count=1;body_target_count=2
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Insertion.ScheduleExecution	NumStability/Algorithms/Summation/Insertion/ScheduleExecution.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.insertionScheduleStep_values	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.fl_add		signature_target_count=1;body_target_count=2
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Insertion.ScheduleExecution	NumStability/Algorithms/Summation/Insertion/ScheduleExecution.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.insertionScheduleValues	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.clog2PairwiseSum_backward_error	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.clog2PairwiseSum_forward_error_bound	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.clog2PairwiseSum_forward_error_bound_oneSigned	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.clog2PairwiseSum_relError_le_gamma_of_oneSigned	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_clog2PairwiseSum	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_pairwiseCarrySum	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_pairwiseSum	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.fl_add		signature_target_count=1;body_target_count=2
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.pairwiseCarrySum_backward_error	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.pairwiseCarrySum_forward_error_bound	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.pairwiseCarrySum_forward_error_bound_oneSigned	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.pairwiseCarrySum_relError_le_gamma_of_oneSigned	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.pairwiseCarrySum_relError_le_n_mul_u_of_oneSigned	signature:NumStability.FPModel;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.u		signature_target_count=2;body_target_count=2
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.pairwiseSum_backward_error	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.fl_add;NumStability.FPModel.model_add;NumStability.FPModel.u		signature_target_count=1;body_target_count=4
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.pairwiseSum_forward_error_bound	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.pairwiseSum_forward_error_bound_oneSigned	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.pairwiseSum_relError_le_gamma_of_oneSigned	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Pairwise.Core	NumStability/Algorithms/Summation/Pairwise/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.pairwiseSum_relError_le_pow_two_mul_u_of_oneSigned	signature:NumStability.FPModel;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.u;NumStability.FPModel.u_nonneg		signature_target_count=2;body_target_count=3
r03_external_declaration_consumer		NumStability.Algorithms.Summation.PlusMinus	NumStability/Algorithms/Summation/PlusMinus.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_plusMinusRecursiveSum	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.fl_add		signature_target_count=1;body_target_count=2
r03_external_declaration_consumer		NumStability.Algorithms.Summation.PlusMinus	NumStability/Algorithms/Summation/PlusMinus.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_plusMinusRecursiveSum_error_bound	signature:NumStability.FPModel;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_add;NumStability.FPModel.u		signature_target_count=2;body_target_count=3
r03_external_declaration_consumer		NumStability.Algorithms.Summation.PlusMinus	NumStability/Algorithms/Summation/PlusMinus.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_plusMinusRecursiveSum_relError_bound	signature:NumStability.FPModel;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.u		signature_target_count=2;body_target_count=2
r03_external_declaration_consumer		NumStability.Algorithms.Summation.PlusMinus	NumStability/Algorithms/Summation/PlusMinus.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.plusMinus_final_add_error_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_add;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_add;NumStability.FPModel.model_add;NumStability.FPModel.u		signature_target_count=3;body_target_count=4
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_higherPrecisionRecursiveSum	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_higherPrecisionRecursiveSum_abs_error_le_gamma	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_higherPrecisionRecursiveSum_abs_error_le_nu_sq	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_higherPrecisionRecursiveSum_abs_error_le_of_high_bound	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_higherPrecisionRecursiveSum_eq_round_highSum	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_higherPrecisionRecursiveSum_exactWithUnitRoundoff_id	signature:NumStability.FPModel.exactWithUnitRoundoff|body:NumStability.FPModel.exactWithUnitRoundoff		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_higherPrecisionRecursiveSum_relError_le_gamma_oneSigned	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_higherPrecisionRecursiveSum_relError_le_of_high_bound_oneSigned	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_partialSums	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_partialSums_abs_le_one_add_gamma_mul_total_abs	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_partialSums_abs_sum_le_n_mul_one_add_gamma_mul_sum_abs	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_recursiveSum	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.fl_add		signature_target_count=1;body_target_count=2
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.fl_recursiveSum_exactWithUnitRoundoff	signature:NumStability.FPModel.exactWithUnitRoundoff|body:NumStability.FPModel;NumStability.FPModel.exactWithUnitRoundoff;NumStability.FPModel.fl_add		signature_target_count=1;body_target_count=3
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higherPrecisionRecursiveSumTrace	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higherPrecisionRecursiveSumTrace_highSum	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higherPrecisionRecursiveSumTrace_roundedSum	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.recursiveSum_abs_le_one_add_gamma_mul_sum_abs	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.recursiveSum_backward_error	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.fl_add		signature_target_count=1;body_target_count=2
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.recursiveSum_error_decomp	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.recursiveSum_forward_error_bound	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.recursiveSum_forward_error_bound_oneSigned	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.recursiveSum_relError_le_gamma_of_oneSigned	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.recursiveSum_relError_le_n_mul_u_of_oneSigned	signature:NumStability.FPModel;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.u		signature_target_count=2;body_target_count=2
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Recursive.Core	NumStability/Algorithms/Summation/Recursive/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.recursiveSum_running_error_bound	signature:NumStability.FPModel;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_add;NumStability.FPModel.model_add;NumStability.FPModel.u		signature_target_count=2;body_target_count=4
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Balanced	NumStability/Algorithms/Summation/Tree/Balanced.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.balancedTree_backward_error	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Balanced	NumStability/Algorithms/Summation/Tree/Balanced.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.balancedTree_forward_error	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Chain	NumStability/Algorithms/Summation/Tree/Chain.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.chainTreeSucc_eval_eq_recursiveSum	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.fl_add;NumStability.FPModel.fl_add_zero		signature_target_count=1;body_target_count=3
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Chain	NumStability/Algorithms/Summation/Tree/Chain.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.chainTree_backward_error	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Chain	NumStability/Algorithms/Summation/Tree/Chain.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.chainTree_forward_error	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.backward_error	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.fl_add;NumStability.FPModel.model_add;NumStability.FPModel.u		signature_target_count=1;body_target_count=4
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.backward_error_n_minus_one	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.computedInternalSums	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.computedInternalSums_abs_sum_eq_runningErrorBudget	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.computedInternalSums_length_eq_numAdds	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.eval	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.fl_add		signature_target_count=1;body_target_count=2
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.eval_cast	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.exists_runningErrorContribution_of_inverseEvalModel	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.fl_add;NumStability.FPModel.u		signature_target_count=1;body_target_count=3
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.forward_error	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.forward_error_n_minus_one	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.forward_error_n_minus_one_oneSigned	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.forward_error_oneSigned	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.inverseEvalModel	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.fl_add;NumStability.FPModel.u		signature_target_count=1;body_target_count=3
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.relError_le_gamma_n_minus_one_of_oneSigned	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.relError_le_gamma_of_oneSigned	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.relError_le_n_mul_u_of_oneSigned	signature:NumStability.FPModel;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.u		signature_target_count=2;body_target_count=2
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.relError_le_two_mul_n_minus_one_u_of_oneSigned	signature:NumStability.FPModel;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.u		signature_target_count=2;body_target_count=2
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.runningErrorBudget	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.runningErrorBudget_nonneg	signature:NumStability.FPModel|body:NumStability.FPModel		signature_target_count=1;body_target_count=1
r03_external_declaration_consumer		NumStability.Algorithms.Summation.Tree.Core	NumStability/Algorithms/Summation/Tree/Core.lean	already_complete	-	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.SumTree.runningErrorContribution	signature:NumStability.FPModel|body:NumStability.FPModel;NumStability.FPModel.u		signature_target_count=1;body_target_count=2
